A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_8,50
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_1,50
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_0,0
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_3,50
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_2,50
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_5,40
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_4,50
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_7,40
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,start_loc_6,10
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,practice_path_1,"[50, 51, 52, 53, 63, 73, 63, 64, 54, 44, 34, 24, 25, 26, 16, 6, 7, 8, 18, 28, 38, 48, 58, 59]"
A3KCUB6P3IE8NL:3QJOXOW4XKM2P6U2855CSD6U757EM3,practice_path_0,"[50, 51, 52, 53, 54, 44, 34, 24, 14, 4, 5, 15, 16, 6, 7, 8, 9, 19, 29, 39, 49, 59]"
